date,full_optimized,equal_weight,train_optimized_frozen
2021-07-21,1.4946585665213572,1.6268437873802375,1.3500966084834913
2021-07-22,1.4987330087798578,1.634361143821172,1.354043724945581
2021-07-23,1.496160196652611,1.6244846332122975,1.3558690588219229
2021-07-26,1.4890805569804697,1.6017729859260212,1.3540155840437182
2021-07-27,1.467326969644406,1.5625117999998468,1.3399606824917056
2021-07-28,1.4707750274347429,1.5643980243901061,1.3410013689533815
2021-07-29,1.484039477729773,1.5854269696220469,1.3454232052441144
2021-07-30,1.487968669066529,1.5890269705839655,1.3513992101156254
2021-08-02,1.4923123723431022,1.59678782149245,1.3518352103622369
2021-08-03,1.4895768983791842,1.5893310844374156,1.3513338395936865
2021-08-04,1.500426082961922,1.6065852567828491,1.3562101965347244
2021-08-05,1.50001938566901,1.6032460179853771,1.3576755503766385
2021-08-06,1.5022578001149411,1.6052595691913463,1.3606467358466425
2021-08-09,1.4916794756014373,1.6052419682048502,1.350728747003534
2021-08-10,1.4907475116255007,1.6074009916472651,1.3497002496796082
2021-08-11,1.4934990788497038,1.617990251417226,1.3536521602317437
2021-08-12,1.4988104040866121,1.6220371393221609,1.362700523313394
2021-08-13,1.5020860955186717,1.6245029245927438,1.3678863600957487
2021-08-16,1.499989227396653,1.6234706508376169,1.3694525363517733
2021-08-17,1.4944953528172922,1.6093988436756144,1.3679133247802246
2021-08-18,1.4999852292482445,1.619480213884209,1.3718094502445082
2021-08-19,1.4982247016358996,1.6130509232918633,1.3677343686445609
2021-08-20,1.4941149944200922,1.6074230057790926,1.3679405587935578
2021-08-23,1.5074997409997486,1.6267468728761834,1.3768534049432
2021-08-24,1.5175261107363847,1.6395909759152805,1.3842730439462343
2021-08-25,1.525519538766566,1.6498112798274904,1.3909281973751986
2021-08-26,1.5232210514697604,1.6452770828452448,1.3932202012609138
2021-08-27,1.5343568209509035,1.6578324760793721,1.405024400449422
2021-08-30,1.5421033132010171,1.6645603932828124,1.4135531710401334
2021-08-31,1.5500663544197415,1.6787024505857937,1.424993250685106
2021-09-01,1.548935283046979,1.6769305043721348,1.4257434960838467
2021-09-02,1.557793143904461,1.6913369409884866,1.4371095206556723
2021-09-03,1.5480844316272375,1.6787115719779895,1.4302086615940501
2021-09-06,1.561830239405363,1.702513058088823,1.4369938912742797
2021-09-07,1.575808574830963,1.7268077183451256,1.448319537836322
2021-09-08,1.5746990436300605,1.7321328222190069,1.4489926175601064
2021-09-09,1.5918528767200926,1.758208646645653,1.4657558363047904
2021-09-10,1.5864203319028114,1.7503959737500963,1.4594909112072854
2021-09-13,1.5918161924349767,1.7644960747226328,1.468351525405748
2021-09-14,1.5823528614257496,1.7483873003631072,1.4551120332436291
2021-09-15,1.5818554987622797,1.7463527558524699,1.45591861175655
2021-09-16,1.5697703466005113,1.7257425077699906,1.449085414673803
2021-09-17,1.5595923805478524,1.7128004473136351,1.4350700747144196
2021-09-22,1.5750062533990945,1.7342400223636603,1.4536490620235416
2021-09-23,1.5703569068021819,1.735354808412457,1.4475085139229584
2021-09-24,1.5553284926087683,1.7090257684641932,1.4299936289606339
2021-09-27,1.5403245990086503,1.6828721597431051,1.4147856404435324
2021-09-28,1.5410509457622419,1.6946547441951525,1.4158944608627295
2021-09-29,1.5219540173722959,1.662040445048128,1.3982681407890842
2021-09-30,1.531903100142431,1.680752804371387,1.402814763965986
2021-10-08,1.5278068534082798,1.6759487271451023,1.4008556419548588
2021-10-11,1.5250690640752191,1.6736729220417752,1.4003201149659699
2021-10-12,1.5127808399557758,1.6544657629638386,1.3929005843493667
2021-10-13,1.513160145310536,1.6536101213694752,1.3877462015539854
2021-10-14,1.5188517483302946,1.6557056646100847,1.3922121502187625
2021-10-15,1.5242936083314993,1.6651851438855632,1.3925335862638506
2021-10-18,1.5299887147934104,1.6789663987170889,1.395738767696314
2021-10-19,1.5358858561813966,1.6863552141935154,1.4019679624725765
2021-10-20,1.5263167887505915,1.6728716251648728,1.3911629071214546
